School,G,Overall.W,Overall.L,W-L%,SRS,SOS,Conf.W,Conf.L,Home.W,Home.L,Away.W,Away.L,TP,OP,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,DRB,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,SEED,POSTSEASON,REGION,YEAR
Auburn,34.0,26.0,8.0,765.0,15.97,7.29,13.0,5.0,15.0,1.0,7.0,4.0,81.8529411764706,73.17647058823529,1360.0,26.647058823529413,61.8235294117647,431.0,9.529411764705882,26.705882352941178,357.0,19.029411764705884,24.58823529411765,774.0,25.97058823529412,11.970588235294118,37.94117647058823,14.147058823529411,7.411764705882353,5.294117647058823,12.088235294117649,19.764705882352946,73.4,111.5,398.0,432.0,557.0,517.0,531.0,0.1009999999999999,152.0,508.0,141.0,0.32,308.0,4.0,R32,MIDWEST,2018.0
Austin Peay,34.0,19.0,15.0,559.0,-3.28,-2.5,12.0,6.0,13.0,5.0,5.0,9.0,73.88235294117646,71.94117647058823,1370.0,26.91176470588235,59.1764705882353,455.0,5.941176470588236,17.41176470588235,341.0,14.117647058823527,21.676470588235293,651.0,22.5,13.058823529411764,35.55882352941177,13.323529411764708,6.617647058823529,3.0294117647058822,14.058823529411764,19.73529411764705,70.1,104.7,366.0,294.0,532.0,522.0,495.0,94.0,89.0,505.0,168.0,357.0,239.0,,,,2018.0
Ball State,32.0,19.0,13.0,594.0,-1.22,-2.0,10.0,8.0,14.0,2.0,5.0,10.0,75.3125,73.8125,1295.0,26.75,59.21875,452.0,7.65625,22.71875,337.0,14.15625,20.09375,705.0,27.8125,10.0,37.8125,14.15625,5.3125,3.5,13.21875,17.09375,71.1,104.7,339.0,384.0,548.0,511.0,529.0,74.0,89.0,516.0,161.0,0.2789999999999999,239.0,,,,2018.0
Baylor,34.0,19.0,15.0,559.0,14.6,9.17,8.0,10.0,15.0,5.0,2.0,9.0,75.61764705882354,69.67647058823529,1375.0,27.676470588235293,59.02941176470589,469.0,6.382352941176471,17.88235294117647,357.0,13.823529411764708,18.823529411764707,734.0,26.23529411764705,11.764705882352942,38.0,15.176470588235292,5.441176470588236,4.470588235294118,13.617647058823527,17.88235294117647,68.5,109.1,319.0,303.0,556.0,542.0,0.5479999999999999,79.0,122.0,523.0,0.1669999999999999,356.0,234.0,,,,2018.0
Belmont,33.0,24.0,9.0,727.0,5.54,-2.88,15.0,3.0,14.0,2.0,9.0,6.0,77.63636363636364,69.21212121212122,1320.0,27.303030303030305,56.15151515151515,486.0,11.454545454545457,30.454545454545453,376.0,11.575757575757576,15.666666666666666,739.0,26.51515151515152,7.818181818181818,34.333333333333336,16.03030303030303,4.878787878787879,2.484848484848485,12.424242424242424,16.09090909090909,68.5,113.3,279.0,542.0,0.61,515.0,0.5870000000000001,71.0,65.0,588.0,163.0,252.0,206.0,,,,2018.0
Bethune-Cookman,32.0,18.0,14.0,563.0,-12.19,-12.46,12.0,4.0,10.0,3.0,8.0,10.0,81.90625,79.46875,1290.0,28.21875,63.71875,443.0,7.53125,23.71875,318.0,17.96875,25625.0,701.0,28.8125,13.25,42.0625,15.65625,6.3125,3.84375,15.84375,20.9375,77.7,104.6,402.0,372.0,0.54,521.0,555.0,81.0,89.0,502.0,173.0,335.0,282.0,,,,2018.0
Binghamton,31.0,11.0,20.0,355.0,-10.27,-6.34,2.0,14.0,7.0,7.0,3.0,12.0,69.25806451612904,70.35483870967742,1245.0,25.387096774193548,57.25806451612903,443.0,7.580645161290323,21.64516129032258,0.35,10.903225806451612,17.032258064516128,0.64,25.258064516129032,9.129032258064516,34.38709677419355,12.129032258064516,5.483870967741935,4.225806451612903,12.290322580645162,16.838709677419356,67.9,101.6,297.0,378.0,0.53,496.0,478.0,0.08,0.1159999999999999,0.51,158.0,0.26,0.19,,,,2018.0
Boise State,32.0,23.0,9.0,719.0,11.21,3.05,13.0,5.0,15.0,1.0,6.0,6.0,78.1875,69.0625,1300.0,27.4375,59.46875,461.0,9.59375,25.28125,379.0,13.71875,18.59375,738.0,28.46875,10.03125,38.5,13.34375,5.71875,2.1875,13.53125,17.90625,70.7,108.9,313.0,425.0,572.0,0.5589999999999999,486.0,0.08,59.0,542.0,165.0,294.0,231.0,,,,2018.0
Boston College,35.0,19.0,16.0,543.0,9.0,7.2,7.0,11.0,14.0,3.0,2.0,11.0,76.37142857142857,74.57142857142857,1415.0,27.085714285714285,60.142857142857146,0.45,8.514285714285714,23.742857142857144,359.0,13.685714285714283,18.457142857142856,741.0,26.4,10.542857142857144,36.94285714285714,14.057142857142855,5.0,3.142857142857143,12.6,16.285714285714285,70.1,107.7,307.0,395.0,554.0,516.0,519.0,71.0,88.0,521.0,155.0,296.0,228.0,,,,2018.0
Boston University,31.0,15.0,16.0,484.0,-8.33,-5.83,10.0,8.0,6.0,7.0,9.0,9.0,70.51612903225806,71.80645161290323,1240.0,25.806451612903224,55.80645161290322,462.0,7.387096774193548,19.806451612903224,373.0,11.516129032258064,18.032258064516128,639.0,23.967741935483872,9.709677419354838,33.67741935483871,13.548387096774194,7.387096774193548,3.3225806451612905,13.774193548387096,17.129032258064516,68.7,102.6,323.0,355.0,548.0,501.0,525.0,108.0,98.0,529.0,176.0,0.29,206.0,,,,2018.0
Bowling Green State,32.0,16.0,16.0,0.5,-6.38,-2.88,7.0,11.0,9.0,6.0,6.0,9.0,75.90625,77.8125,1305.0,25.84375,61.34375,421.0,7.53125,21.5625,349.0,16.6875,22.8125,732.0,26.6875,11625.0,38.3125,13.28125,5.90625,2.5625,12.75,17.78125,71.9,103.6,372.0,352.0,526.0,512.0,514.0,81.0,66.0,483.0,0.15,0.3,272.0,,,,2018.0
Bradley,33.0,20.0,13.0,606.0,2.07,0.35,9.0,9.0,13.0,2.0,4.0,9.0,67.36363636363636,64.72727272727273,1320.0,23.27272727272728,54.18181818181818,0.43,6.575757575757576,18.57575757575757,354.0,14.242424242424242,20.151515151515152,707.0,24.818181818181817,10.87878787878788,35.696969696969695,13.545454545454543,6.484848484848484,4.03030303030303,13.363636363636363,18.96969696969697,66.3,101.7,372.0,343.0,528.0,518.0,0.5820000000000001,98.0,129.0,0.49,173.0,319.0,263.0,,,,2018.0
Brigham Young,35.0,24.0,11.0,686.0,8.05,1.53,11.0,7.0,13.0,3.0,7.0,6.0,74.28571428571429,67.77142857142857,1415.0,26.257142857142856,54.42857142857143,482.0,6.428571428571429,18.542857142857144,347.0,15.342857142857143,20.457142857142856,0.75,25.82857142857143,6.914285714285715,32.74285714285714,15.228571428571428,6.4,3.8,11.514285714285714,17.02857142857143,67.9,108.2,376.0,341.0,579.0,0.51,0.58,93.0,0.11,541.0,152.0,0.2239999999999999,282.0,,,,2018.0
Brown,27.0,11.0,16.0,407.0,-7.78,-4.67,4.0,10.0,8.0,5.0,3.0,11.0,77.03703703703704,79.0,1100.0,25.74074074074074,60.407407407407405,426.0,6.888888888888889,21.77777777777778,316.0,18.666666666666668,24.703703703703702,756.0,25.11111111111111,11.48148148148148,36.5925925925926,12.51851851851852,6.444444444444445,3.0,13.48148148148148,20.925925925925927,72.7,104.0,409.0,361.0,534.0,507.0,486.0,87.0,81.0,483.0,157.0,303.0,309.0,,,,2018.0
Bryant,31.0,3.0,28.0,97.0,-18.75,-5.42,2.0,16.0,1.0,11.0,2.0,17.0,69.96774193548387,83.29032258064517,1245.0,24.870967741935484,60.67741935483871,0.41,8.35483870967742,24.35483870967742,343.0,11.870967741935484,16.838709677419356,705.0,22.193548387096776,10.064516129032258,32.25806451612903,13.451612903225806,6.129032258064516,1.3870967741935485,12.935483870967742,19.35483870967742,71.0,98.2,278.0,401.0,509.0,447.0,541.0,86.0,39.0,479.0,159.0,261.0,196.0,,,,2018.0
Bucknell,35.0,25.0,10.0,714.0,4.49,-3.46,16.0,2.0,15.0,1.0,10.0,8.0,81.05714285714286,73.11428571428571,1420.0,27.571428571428573,58.57142857142857,471.0,8.0,22.97142857142857,348.0,17.914285714285715,24.914285714285715,719.0,27.31428571428572,9.285714285714286,36.6,14.428571428571429,5.542857142857143,4.342857142857143,12.485714285714286,18.714285714285715,72.4,110.3,425.0,392.0,576.0,508.0,523.0,75.0,104.0,539.0,151.0,0.27,306.0,14.0,R64,MIDWEST,2018.0
Buffalo,36.0,27.0,9.0,0.75,7.99,0.25,15.0,3.0,14.0,1.0,8.0,5.0,84.63888888888889,76.16666666666667,1455.0,30.694444444444443,64.83333333333333,473.0,9.75,26.33333333333333,0.37,13.5,19.30555555555556,699.0,26.61111111111111,11.944444444444445,38.55555555555556,16.583333333333332,6.25,4.055555555555555,12.38888888888889,20.97222222222222,73.9,113.4,298.0,406.0,572.0,514.0,0.54,84.0,0.1009999999999999,549.0,143.0,318.0,208.0,13.0,R32,SOUTH,2018.0
Butler,35.0,21.0,14.0,0.6,16.92,10.55,9.0,9.0,14.0,3.0,3.0,7.0,78.94285714285714,72.57142857142857,1430.0,29.142857142857142,61.57142857142857,473.0,8.2,23.0,357.0,12.457142857142856,16.057142857142857,776.0,24.97142857142857,9.257142857142858,34.22857142857143,13.971428571428572,6.628571428571429,2.857142857142857,11.17142857142857,18.34285714285714,69.6,111.1,261.0,374.0,0.57,513.0,479.0,93.0,0.0819999999999999,0.54,139.0,0.2739999999999999,202.0,10.0,R32,EAST,2018.0
Cal Poly,31.0,9.0,22.0,0.29,-11.56,-1.83,4.0,12.0,7.0,6.0,1.0,13.0,67.16129032258064,74.25806451612904,1270.0,23.258064516129032,58.61290322580645,397.0,8.612903225806452,24.06451612903226,358.0,12.03225806451613,15.419354838709678,0.78,23.967741935483872,9.387096774193548,33.354838709677416,12.0,4.967741935483871,3.935483870967742,11.806451612903226,18.225806451612904,66.6,98.4,263.0,411.0,509.0,475.0,516.0,73.0,102.0,0.47,152.0,258.0,205.0,,,,2018.0
Cal State Bakersfield,30.0,12.0,18.0,0.4,-6.58,-0.73,5.0,9.0,8.0,4.0,3.0,12.0,66.03333333333333,68.93333333333334,1200.0,23.23333333333333,55.66666666666666,417.0,6.166666666666667,20.433333333333334,302.0,13.4,19.266666666666666,696.0,24.166666666666668,11.433333333333334,35.6,12.9,6.066666666666666,2.9,13.866666666666667,19.9,67.4,97.9,346.0,367.0,509.0,514.0,555.0,0.09,96.0,473.0,176.0,0.3229999999999999,241.0,,,,2018.0
Cal State Fullerton,32.0,20.0,12.0,625.0,-0.93,-1.03,10.0,6.0,9.0,4.0,7.0,7.0,72.4375,70.15625,1290.0,25125.0,53.78125,467.0,5.21875,15625.0,334.0,16.96875,23.28125,729.0,26.34375,8.75,35.09375,12.59375,6.28125,3.3125,14.21875,18.0625,69.9,102.7,433.0,291.0,559.0,511.0,501.0,89.0,86.0,516.0,0.18,271.0,316.0,15.0,R64,EAST,2018.0
Cal State Northridge,30.0,6.0,24.0,0.2,-13.5,-3.53,3.0,13.0,4.0,9.0,2.0,13.0,66.1,73.53333333333333,1215.0,24.366666666666667,56.3,433.0,6.2,17.133333333333333,362.0,11.166666666666666,15.766666666666667,708.0,23.1,8.233333333333333,31.33333333333333,12.2,4.966666666666667,2.466666666666667,12.166666666666666,17.766666666666666,66.5,98.2,0.28,304.0,518.0,0.46,501.0,74.0,63.0,488.0,0.16,0.24,198.0,,,,2018.0
California,32.0,8.0,24.0,0.25,-3.4,6.05,2.0,16.0,5.0,12.0,3.0,8.0,67.6875,77.59375,1285.0,23.96875,58.96875,406.0,4625.0,16.1875,286.0,15125.0,22.40625,675.0,22.3125,13.3125,35625.0,9.78125,6875.0,4.8125,14.6875,20.25,70.6,95.6,0.38,275.0,486.0,505.0,408.0,0.0969999999999999,0.14,446.0,174.0,347.0,256.0,,,,2018.0
Campbell,34.0,18.0,16.0,529.0,-5.68,-6.68,10.0,8.0,14.0,4.0,4.0,11.0,75.91176470588235,70.94117647058823,1370.0,26.205882352941178,54.91176470588236,477.0,9.205882352941176,23.705882352941178,388.0,14.294117647058824,19.058823529411764,0.75,25.11764705882353,6.794117647058823,31.91176470588235,14.176470588235292,6.705882352941177,4.029411764705882,11.852941176470589,17.029411764705884,68.6,109.8,347.0,432.0,593.0,485.0,541.0,0.0969999999999999,111.0,561.0,156.0,215.0,0.26,,,,2018.0
Canisius,33.0,21.0,12.0,636.0,0.44,-4.8,15.0,3.0,11.0,3.0,8.0,8.0,76.33333333333333,71.0909090909091,1325.0,27.303030303030305,58.84848484848485,464.0,9.212121212121213,26.484848484848484,348.0,12.515151515151516,17.606060606060606,711.0,23.181818181818183,10.181818181818182,33.36363636363637,16.757575757575758,7.03030303030303,2.878787878787879,13.030303030303031,18.90909090909091,69.9,108.9,299.0,0.45,568.0,495.0,614.0,0.1,81.0,542.0,162.0,299.0,213.0,,,,2018.0
Central Arkansas,35.0,18.0,17.0,514.0,-5.83,-5.97,10.0,8.0,9.0,5.0,8.0,11.0,80.54285714285714,79.02857142857142,1425.0,28.0,61.77142857142857,453.0,8.17142857142857,22.97142857142857,356.0,16.37142857142857,22.285714285714285,735.0,26.057142857142857,10.257142857142858,36.31428571428572,16.17142857142857,6.6571428571428575,5.142857142857143,13.714285714285714,19.714285714285715,74.3,106.5,361.0,372.0,557.0,475.0,578.0,88.0,121.0,519.0,159.0,272.0,265.0,,,,2018.0
Central Connecticut State,32.0,14.0,18.0,438.0,-11.62,-7.59,7.0,11.0,8.0,4.0,6.0,14.0,67.84375,71875.0,1305.0,24625.0,54375.0,453.0,6.1875,18.78125,329.0,12.40625,17.75,699.0,25.28125,10.03125,35.3125,12.40625,5.03125,3.34375,14.78125,17.15625,66.3,100.3,326.0,345.0,0.54,523.0,504.0,74.0,0.0969999999999999,0.51,191.0,311.0,228.0,,,,2018.0
Central Florida,32.0,19.0,13.0,594.0,4.76,3.76,9.0,9.0,12.0,4.0,5.0,6.0,62.71875,61.71875,1285.0,21.5625,50.84375,424.0,5.53125,16.8125,329.0,14.0625,21.9375,641.0,25.09375,9.53125,34625.0,10.59375,5.28125,3.46875,13.46875,15.25,64.9,96.2,431.0,331.0,512.0,505.0,491.0,81.0,94.0,478.0,0.18,285.0,277.0,,,,2018.0
Central Michigan,36.0,21.0,15.0,583.0,-1.39,-3.24,7.0,11.0,12.0,5.0,6.0,9.0,78.75,73.91666666666667,1465.0,26.47222222222222,60.75,436.0,9.88888888888889,28.80555555555556,343.0,15.916666666666666,19.75,806.0,24.916666666666668,11.333333333333334,36.25,13.666666666666666,6.333333333333333,3.305555555555556,11.583333333333334,15.916666666666666,69.1,112.0,325.0,474.0,561.0,507.0,516.0,0.09,94.0,517.0,142.0,314.0,262.0,,,,2018.0
Charleston Southern,31.0,15.0,16.0,484.0,-8.16,-6.16,9.0,9.0,9.0,6.0,6.0,10.0,72.0,68.80645161290323,1260.0,25.870967741935484,57.83870967741935,447.0,6.709677419354839,20.35483870967742,0.33,13.548387096774194,18.741935483870968,723.0,23.41935483870968,11.129032258064516,34.54838709677419,11.870967741935484,7.225806451612903,3.419354838709677,13.161290322580646,16.677419354838708,67.5,105.0,324.0,352.0,539.0,512.0,0.4589999999999999,105.0,118.0,505.0,165.0,316.0,234.0,,,,2018.0
Charlotte,29.0,6.0,23.0,207.0,-10.13,0.27,2.0,16.0,4.0,11.0,2.0,12.0,71.24137931034483,79.89655172413794,1165.0,24.344827586206897,56.3448275862069,432.0,6.827586206896552,19.41379310344828,352.0,15.724137931034482,21.96551724137931,716.0,24.82758620689655,9.310344827586206,34.13793103448276,11.0,5.689655172413793,2.2413793103448274,14.758620689655173,18.06896551724138,72.2,98.2,0.39,345.0,533.0,487.0,452.0,78.0,57.0,493.0,181.0,263.0,279.0,,,,2018.0
Chattanooga,33.0,10.0,23.0,303.0,-11.09,-4.05,3.0,15.0,8.0,8.0,1.0,14.0,69.36363636363636,73.45454545454545,1345.0,23.75757575757576,54.66666666666666,435.0,8.363636363636363,23.51515151515152,356.0,13.484848484848484,18.96969696969697,711.0,23.181818181818183,9.303030303030305,32.484848484848484,12.757575757575758,5.03030303030303,2.090909090909091,13.93939393939394,15.363636363636363,67.4,101.1,347.0,0.43,545.0,492.0,537.0,73.0,0.0559999999999999,511.0,0.18,272.0,247.0,,,,2018.0
Chicago State,32.0,3.0,29.0,94.0,-21.53,1.17,1.0,13.0,3.0,8.0,0.0,19.0,67.84375,86125.0,1280.0,24.1875,59.3125,408.0,5.28125,17.15625,308.0,14.1875,19.59375,724.0,22.46875,10.09375,32.5625,11.46875,7.25,2.53125,15.09375,21.78125,74.0,91.7,0.33,289.0,494.0,455.0,474.0,98.0,0.07,452.0,0.18,267.0,239.0,,,,2018.0
Cincinnati,36.0,31.0,5.0,861.0,20.25,3.53,16.0,2.0,15.0,1.0,9.0,2.0,74.25,57.52777777777778,1440.0,26.22222222222222,58.333333333333336,0.45,7.277777777777778,20.61111111111111,353.0,14.52777777777778,21.0,692.0,25.944444444444443,13.305555555555555,39.25,15.833333333333334,7.111111111111111,5.388888888888889,11.22222222222222,15.583333333333334,66.1,112.3,0.36,353.0,543.0,556.0,604.0,108.0,158.0,512.0,141.0,385.0,249.0,2.0,R32,SOUTH,2018.0
Clemson,35.0,25.0,10.0,714.0,17.16,9.25,11.0,7.0,15.0,1.0,4.0,6.0,73.82857142857142,65.91428571428571,1410.0,25.685714285714287,56.31428571428572,456.0,8.228571428571428,22.457142857142856,366.0,14.228571428571428,18.857142857142858,755.0,26.942857142857143,8.942857142857143,35.885714285714286,13.228571428571428,5.6571428571428575,4.828571428571428,11.82857142857143,16.114285714285714,67.5,108.5,335.0,399.0,566.0,517.0,515.0,83.0,133.0,529.0,153.0,271.0,253.0,5.0,S16,MIDWEST,2018.0
Cleveland State,35.0,12.0,23.0,343.0,-10.82,-3.64,6.0,12.0,7.0,7.0,2.0,15.0,68.62857142857143,74.65714285714286,1410.0,24.37142857142857,56.142857142857146,434.0,8.4,24.65714285714286,341.0,11.485714285714286,16.34285714285714,703.0,22.65714285714286,7.714285714285714,30.37142857142857,13.028571428571428,6.6,2.571428571428572,13.085714285714284,17.0,69.2,98.5,291.0,439.0,537.0,0.4429999999999999,535.0,95.0,73.0,509.0,0.17,222.0,205.0,,,,2018.0
Coastal Carolina,32.0,14.0,18.0,438.0,-3.94,-2.42,8.0,10.0,7.0,9.0,5.0,7.0,71.8125,70.03125,1290.0,24.59375,56.65625,434.0,6.8125,20625.0,0.33,15.8125,21.9375,721.0,26.75,12125.0,38875.0,13.0625,5.34375,3625.0,14.96875,19.0,69.0,103.3,387.0,364.0,535.0,542.0,531.0,77.0,115.0,494.0,182.0,345.0,279.0,,,,2018.0
Colgate,33.0,19.0,14.0,576.0,-4.85,-5.72,12.0,6.0,13.0,3.0,6.0,11.0,72.54545454545455,70.15151515151516,1320.0,25.12121212121212,57.48484848484848,437.0,9.363636363636363,25.939393939393938,361.0,12.93939393939394,16.727272727272727,774.0,23.75757575757576,9.06060606060606,32.81818181818182,12.909090909090908,6.090909090909091,3.333333333333333,11.0,16.424242424242426,67.5,107.5,291.0,451.0,554.0,0.49,514.0,0.09,0.1,518.0,144.0,262.0,225.0,,,,2018.0
